"STUDY_ID","EVENT_ID","STAT_ID","STAT_ARRIV","DEPTH","PAR_SURFACE","PAR_DEPTH","CONDTVY","SAL","SIGMA_T","TEMP","TRANS","DISS_OXYGEN","O2_PCT_SAT","CHLA_FLU_CALIB","CHLA_FLU_RAW","PH"
"BWQM","WN244","F22",14-MAY-2024 08:24:47,38.5,2534.6,,30.328,31.336,24.767,5.0435,0.68145,9.4734,91.53,1.0057,0.96441,8.094
"BWQM","WN244","F22",14-MAY-2024 08:24:47,39,2541.6,,30.331,31.336,24.767,5.0468,0.68588,9.4661,91.46,0.7525,0.8434,8.0926
"BWQM","WN244","F22",14-MAY-2024 08:24:47,39.5,2544.5,,30.338,31.343,24.772,5.0481,0.67892,9.4602,91.4,0.8446,0.8881,8.094
"BWQM","WN244","F22",14-MAY-2024 08:24:47,40,2539.3,,30.353,31.354,24.781,5.0536,0.68793,9.4507,91.4,0.813,0.87283,8.0891
"BWQM","WN244","F22",14-MAY-2024 08:24:47,40.5,2525.9,,30.383,31.387,24.806,5.0555,0.68511,9.4472,91.37,0.813,0.87283,8.0903
"BWQM","WN244","F22",14-MAY-2024 08:24:47,41,2540.2,,30.384,31.387,24.806,5.0564,0.69036,9.4403,91.3,0.8478,0.88962,8.0891
"BWQM","WN244","F22",14-MAY-2024 08:24:47,41.5,2536.6,,30.383,31.384,24.804,5.0568,0.69141,9.4349,91.25,0.7763,0.85503,8.0907
"BWQM","WN244","F22",14-MAY-2024 08:24:47,42,2534.5,,30.389,31.393,24.811,5.0546,0.6916,9.4346,91.24,0.813,0.87283,8.0891
"BWQM","WN244","F22",14-MAY-2024 08:24:47,42.5,2533.2,,30.38,31.38,24.801,5.0583,0.69188,9.4238,91.14,0.7502,0.84231,8.0891
"BWQM","WN244","F22",14-MAY-2024 08:24:47,43,2555.3,,30.416,31.426,24.837,5.0528,0.69047,9.4182,91.09,0.7973,0.8652,8.0891
"BWQM","WN244","F22",14-MAY-2024 08:24:47,43.5,2562.8,,30.445,31.461,24.866,5.0503,0.70149,9.4157,91.06,0.7973,0.8652,8.088
"BWQM","WN244","F22",14-MAY-2024 08:24:47,44,2574.1,,30.415,31.423,24.835,5.0544,0.69442,9.4048,90.96,0.7502,0.84231,8.0891
"BWQM","WN244","F22",14-MAY-2024 08:24:47,44.5,2584.8,,30.437,31.448,24.855,5.0529,0.70755,9.3982,90.89,0.8732,0.90183,8.0863
"BWQM","WN244","F22",14-MAY-2024 08:24:47,45,2600.2,,30.455,31.472,24.874,5.0505,0.71197,9.388,90.79,0.7191,0.82705,8.0843
"BWQM","WN244","F22",14-MAY-2024 08:24:47,45.5,2601.2,,30.46,31.477,24.879,5.0503,0.71549,9.3854,90.77,0.6852,0.81026,8.0853
"BWQM","WN244","F22",14-MAY-2024 08:24:47,46,2596.7,,30.463,31.482,24.882,5.0486,0.71572,9.3735,90.65,0.6362,0.78584,8.0844
"BWQM","WN244","F22",14-MAY-2024 08:24:47,46.5,2597.3,,30.466,31.488,24.888,5.0452,0.71984,9.3749,90.67,0.5173,0.72566,8.0837
"BWQM","WN244","F22",14-MAY-2024 08:24:47,47,2593.3,,30.474,31.5,24.898,5.0413,0.71867,9.3678,90.6,0.5755,0.75531,8.0844
"BWQM","WN244","F22",14-MAY-2024 08:24:47,47.5,2587.6,,30.485,31.513,24.908,5.0416,0.71546,9.3545,90.47,0.5003,0.71694,8.0837
"BWQM","WN244","F22",14-MAY-2024 08:24:47,48,2581.9,,30.493,31.52,24.913,5.0438,0.728,9.3504,90.43,0.4331,0.68205,8.0844
"BWQM","WN244","F22",14-MAY-2024 08:24:47,48.5,2579.4,,30.492,31.516,24.91,5.0463,0.72376,9.3459,90.47,0.544,0.73929,8.0838
"BWQM","WN244","F22",14-MAY-2024 08:24:47,49,2573.3,,30.5,31.524,24.916,5.0472,0.72409,9.3432,90.45,0.5815,0.75836,8.0844
"BWQM","WN244","F22",14-MAY-2024 08:24:47,49.5,2569.5,,30.504,31.526,24.918,5.0491,0.72435,9.334,90.36,0.2948,0.60879,8.0843
"BWQM","WN244","F22",14-MAY-2024 08:24:47,50,2568,,30.514,31.533,24.922,5.0543,0.7296,9.3324,90.34,0.2422,0.5803,8.0843
"BWQM","WN244","F22",14-MAY-2024 08:24:47,50.5,2565.7,,30.516,31.533,24.922,5.056,0.72788,9.3272,90.29,0.2609,0.59048,8.0843
"BWQM","WN244","F22",14-MAY-2024 08:24:47,51,2562.3,,30.521,31.537,24.925,5.0576,0.72572,9.3254,90.27,0.4331,0.68205,8.0834
"BWQM","WN244","F22",14-MAY-2024 08:24:47,51.5,2562.7,,30.526,31.541,24.928,5.0595,0.73102,9.316,90.18,0.1912,0.55232,8.0831
"BWQM","WN244","F22",14-MAY-2024 08:24:47,52,2567,,30.529,31.542,24.929,5.0612,0.73507,9.3176,90.2,0.329,0.62711,8.0843
"BWQM","WN244","F22",14-MAY-2024 08:24:47,52.5,2565.4,,30.534,31.546,24.931,5.0631,0.73693,9.3121,90.15,0.2932,0.60792,8.0822
"BWQM","WN244","F22",14-MAY-2024 08:24:47,53,2569.4,,30.537,31.548,24.933,5.064,0.74015,9.3081,90.11,0.3176,0.621,8.0831
"BWQM","WN244","F22",14-MAY-2024 08:24:47,53.5,2567.5,,30.541,31.551,24.935,5.0656,0.74243,9.3049,90.08,0.3893,0.65916,8.0831
"BWQM","WN244","F22",14-MAY-2024 08:24:47,54,2575.3,,30.549,31.559,24.941,5.0676,0.74358,9.303,90.06,0.4331,0.68205,8.0831
"BWQM","WN244","F22",14-MAY-2024 08:24:47,54.5,2580,,30.558,31.565,24.946,5.0707,0.75934,9.2966,90,0.4525,0.69223,8.0795
"BWQM","WN244","F22",14-MAY-2024 08:24:47,55,2586.9,,30.558,31.565,24.946,5.071,0.76087,9.2896,89.93,0.4331,0.68205,8.0779
"BWQM","WN244","F22",14-MAY-2024 08:24:47,55.5,2599.4,,30.563,31.569,24.949,5.0726,0.75589,9.2866,89.99,0.3176,0.621,8.0785
"BWQM","WN244","F22",14-MAY-2024 08:24:47,56,2612,,30.565,31.57,24.95,5.0734,0.81,9.2793,89.92,1.1324,1.0229,8.0762
"BWQM","WN244","F22",14-MAY-2024 08:24:47,56.5,2606.6,,30.566,31.571,24.95,5.0737,0.82718,9.2759,89.88,0.48,0.70647,8.0775
"BWQM","WN244","F22",14-MAY-2024 08:24:47,57,2615.5,,30.567,31.571,24.95,5.0738,0.84678,9.2633,89.76,0.5916,0.76345,8.0778
"BWQM","WN244","F22",14-MAY-2024 08:24:47,57.5,2612.8,,30.568,31.572,24.951,5.0742,0.85507,9.254,89.67,0.3633,0.64542,8.0785
"BWQM","WN244","F22",14-MAY-2024 08:24:47,58,2624.9,,30.568,31.572,24.951,5.0744,0.84826,9.2404,89.54,0.5635,0.74921,8.0775
"BWQM","WN244","F22",14-MAY-2024 08:24:47,58.5,2625,,30.57,31.572,24.951,5.0753,0.84873,9.2337,89.47,0.5415,0.73801,8.077
"BWQM","WN244","F22",14-MAY-2024 08:24:47,59,2623.9,,30.571,31.573,24.952,5.0759,0.85068,9.2288,89.43,0.5715,0.75328,8.0762
"BWQM","WN244","F22",14-MAY-2024 08:24:47,59.5,2636.9,,30.576,31.576,24.953,5.0788,0.84756,9.2169,89.31,0.4623,0.69731,8.0778
"BWQM","WN244","F22",14-MAY-2024 08:24:47,60,2637,,30.58,31.577,24.955,5.0812,0.84052,9.2114,89.26,0.4428,0.68714,8.0786
"BWQM","WN244","F22",14-MAY-2024 08:24:47,60.5,2649,,30.589,31.583,24.959,5.0864,0.84364,9.2104,89.25,0.375,0.65153,8.0778
"BWQM","WN244","F22",14-MAY-2024 08:24:47,61,2649,,30.591,31.584,24.959,5.0874,0.82813,9.2081,89.23,0.4565,0.69426,8.0775
"BWQM","WN244","F22",14-MAY-2024 08:24:47,61.5,2649.6,,30.594,31.586,24.961,5.0885,0.83045,9.2057,89.2,0.375,0.65153,8.0765
"BWQM","WN244","F22",14-MAY-2024 08:24:47,62,2657.8,,30.603,31.592,24.965,5.0925,0.83603,9.2048,89.19,0.3846,0.65661,8.0762
"BWQM","WN244","F22",14-MAY-2024 08:24:47,62.5,2660,,30.604,31.593,24.966,5.0931,0.82732,9.2032,89.18,0.3421,0.63408,8.0746
"BWQM","WN244","F22",14-MAY-2024 08:24:47,63,2652.3,,30.605,31.593,24.966,5.0934,0.83115,9.2046,89.19,0.375,0.65153,8.0746
"BWQM","WN244","F22",14-MAY-2024 08:24:47,63.5,2660.2,,30.609,31.596,24.968,5.0953,0.83209,9.202,89.17,0.3519,0.63932,8.0736
"BWQM","WN244","F22",14-MAY-2024 08:24:47,64,2643.2,,30.612,31.598,24.969,5.0973,0.84638,9.1955,89.1,0.3633,0.64542,8.0745
"BWQM","WN244","F22",14-MAY-2024 08:24:47,64.5,2645.9,,30.622,31.604,24.974,5.1019,0.84364,9.1992,89.14,0.4722,0.7024,8.0729
"BWQM","WN244","F22",14-MAY-2024 08:24:47,65,2645.3,,30.623,31.605,24.974,5.1023,0.85743,9.1913,89.15,0.48,0.70647,8.0716
"BWQM","WN244","F22",14-MAY-2024 08:24:47,65.5,2654.3,,30.62,31.602,24.972,5.1011,0.86137,9.1859,89.01,0.5067,0.72021,8.0685
"BWQM","WN244","F22",14-MAY-2024 08:24:47,66,2657.2,,30.625,31.606,24.975,5.1027,0.89003,9.1827,89.07,0.5665,0.75073,8.0721
"BWQM","WN244","F22",14-MAY-2024 08:24:47,66.5,2657.5,,30.628,31.608,24.976,5.1037,0.89181,9.1765,89.01,0.4623,0.69731,8.0685
"BWQM","WN244","F22",14-MAY-2024 08:24:47,67,2664.9,,30.631,31.611,24.979,5.1042,0.89027,9.171,88.95,0.5394,0.737,8.0716
"BWQM","WN244","F22",14-MAY-2024 08:24:47,67.5,2665,,30.631,31.611,24.978,5.1044,0.89339,9.1635,88.88,0.7346,0.83468,8.0729
"BWQM","WN244","F22",14-MAY-2024 08:24:47,68,2662.2,,30.636,31.615,24.982,5.1047,0.89557,9.1574,88.82,0.6118,0.77363,8.0713
"BWQM","WN244","F22",14-MAY-2024 08:24:47,68.5,2675.7,,30.637,31.617,24.983,5.1049,0.89498,9.1525,88.77,0.7763,0.85503,8.0737
"BWQM","WN244","F22",14-MAY-2024 08:24:47,69,2675.9,,30.639,31.618,24.984,5.1051,0.89647,9.1534,88.78,0.6118,0.77363,8.0738
"BWQM","WN244","F22",14-MAY-2024 08:24:47,69.5,2681.4,,30.638,31.617,24.983,5.1053,0.89755,9.1525,88.77,0.6524,0.79398,8.0745
"BWQM","WN244","F22",14-MAY-2024 08:24:47,70,2687.1,,30.64,31.619,24.985,5.1054,0.89567,9.1524,88.77,0.5815,0.75836,8.0745
"BWQM","WN244","F22",14-MAY-2024 08:24:47,70.5,2703.9,,30.641,31.619,24.985,5.1059,0.88952,9.1531,88.78,0.4498,0.69077,8.0738
"BWQM","WN244","F22",14-MAY-2024 08:24:47,71,2699.9,,30.643,31.621,24.986,5.1063,0.89102,9.1549,88.8,0.4525,0.69223,8.0745
"BWQM","WN244","F22",14-MAY-2024 08:24:47,71.5,2703.7,,30.646,31.623,24.988,5.1075,0.88766,9.163,88.87,0.4623,0.69731,8.0745
"BWQM","WN244","F22",14-MAY-2024 08:24:47,72,2693.7,,30.656,31.631,24.994,5.1099,0.89715,9.1599,88.84,0.7554,0.84485,8.0729
"BWQM","WN244","F22",14-MAY-2024 08:24:47,72.5,2702.1,,30.657,31.632,24.995,5.1105,0.90965,9.1629,88.87,0.5665,0.75073,8.0733
"BWQM","WN244","F22",14-MAY-2024 08:24:47,73,2693,,30.659,31.633,24.996,5.1108,0.92897,9.1692,88.94,0.5117,0.72275,8.0697
"BWQM","WN244","F22",14-MAY-2024 08:24:47,73.5,2692,,30.66,31.634,24.996,5.1113,0.99306,9.1686,88.93,0.4918,0.71258,8.0705
"BWQM","WN244","F22",14-MAY-2024 08:24:47,74,2694.6,,30.66,31.634,24.997,5.1112,0.98243,9.1723,88.97,0.5514,0.7431,8.0697
"BWQM","WN244","F22",14-MAY-2024 08:24:47,74.5,2718.2,,30.661,31.635,24.997,5.1115,1.018,9.1648,88.89,0.5966,0.766,8.0673
"BWQM","WN244","F22",14-MAY-2024 08:24:47,75,2719.8,,30.66,31.633,24.996,5.1116,1.134,9.1592,88.84,0.6422,0.78889,8.0697
"BWQM","WN244","F22",14-MAY-2024 08:24:47,75.5,2724.5,,30.658,31.631,24.994,5.1118,1.2138,9.1454,88.7,0.6933,0.81433,8.0689
"BWQM","WN244","F22",14-MAY-2024 08:24:47,76,,,30.662,31.635,24.997,5.1118,1.2554,9.1405,88.66,0.7346,0.83468,8.0713
"BWQM","WN244","F22",14-MAY-2024 08:24:47,76.5,,,30.662,31.635,24.997,5.1119,1.2556,9.1303,88.56,0.9406,0.93388,8.0697
"BWQM","WN244","N21",14-MAY-2024 09:16:33,1,2609.3,1087.3,,,,,,,,,,
"BWQM","WN244","N21",14-MAY-2024 09:16:33,1.5,2605,,,,,,,,,,,
"BWQM","WN244","N21",14-MAY-2024 09:16:33,2,2610.6,,33.754,29.708,22.645,11.081,1.0068,10.426,114.32,2.0684,0.77363,8.3877
"BWQM","WN244","N21",14-MAY-2024 09:16:33,2.5,2606,777.67,33.796,29.702,22.631,11.138,1.0041,10.411,114.28,2.086,0.80415,8.383
"BWQM","WN244","N21",14-MAY-2024 09:16:33,3,2611.4,785.32,33.688,29.696,22.647,11.015,0.99215,10.446,114.41,1.9793,0.79398,8.3864
"BWQM","WN244","N21",14-MAY-2024 09:16:33,3.5,2610.3,648.09,33.613,29.695,22.661,10.925,0.97245,10.461,114.33,1.9129,0.79652,8.3857
"BWQM","WN244","N21",14-MAY-2024 09:16:33,4,2611,571.33,33.629,29.697,22.66,10.942,0.95701,10.429,113.98,1.8033,0.7838,8.3852
"BWQM","WN244","N21",14-MAY-2024 09:16:33,4.5,2619.5,498.08,33.578,29.704,22.677,10.872,0.94738,10.45,114.08,1.7614,0.79398,8.3855
"BWQM","WN244","N21",14-MAY-2024 09:16:33,5,2616.1,454.8,33.611,29.706,22.672,10.909,0.94715,10.431,114,1.7715,0.82247,8.3822
"BWQM","WN244","N21",14-MAY-2024 09:16:33,5.5,2619.6,400.68,33.598,29.712,22.681,10.886,0.93266,10.442,114,1.6929,0.81941,8.387
"BWQM","WN244","N21",14-MAY-2024 09:16:33,6,2621.7,386.72,33.609,29.727,22.694,10.88,0.91284,10.442,114,1.6065,0.81287,8.3824
"BWQM","WN244","N21",14-MAY-2024 09:16:33,6.5,2616.1,344.07,33.601,29.809,22.776,10.769,0.89438,10.467,114.14,1.5433,0.81433,8.3829
"BWQM","WN244","N21",14-MAY-2024 09:16:33,7,2617,300.77,33.795,30.026,22.95,10.738,0.89993,10.454,114,1.5308,0.83468,8.3799
"BWQM","WN244","N21",14-MAY-2024 09:16:33,7.5,2617.3,270.71,33.709,29.922,22.866,10.76,0.87703,10.443,113.88,1.6383,0.90081,8.3751
"BWQM","WN244","N21",14-MAY-2024 09:16:33,8,2614.9,261.66,33.792,30.106,23.03,10.635,0.83935,10.464,113.99,1.7178,0.95678,8.3741
"BWQM","WN244","N21",14-MAY-2024 09:16:33,8.5,2617.3,220.98,33.77,30.081,23.01,10.639,0.78726,10.449,113.82,1.8096,1.0178,8.367
"BWQM","WN244","N21",14-MAY-2024 09:16:33,9,2616.3,202.42,33.834,30.272,23.184,10.485,0.75283,10.483,113.95,2.0657,1.1399,8.3701
"BWQM","WN244","N21",14-MAY-2024 09:16:33,9.5,2612.4,186.49,33.817,30.374,23.287,10.342,0.7357,10.508,113.85,1.963,1.1298,8.3677
"BWQM","WN244","N21",14-MAY-2024 09:16:33,10,2615.9,167.17,33.742,30.432,23.358,10.183,0.70603,10.521,113.74,1.9568,1.1552,8.3633
"BWQM","WN244","N21",14-MAY-2024 09:16:33,10.5,2621.4,155.09,33.756,30.367,23.292,10.277,0.7048,10.478,113.4,1.7393,1.0992,8.3586
"BWQM","WN244","N21",14-MAY-2024 09:16:33,11,2617,147.54,33.692,30.436,23.372,10.119,0.66608,10.531,113.6,1.9134,1.1949,8.3606
"BWQM","WN244","N21",14-MAY-2024 09:16:33,11.5,2618.7,130,33.563,30.511,23.47,9.8752,0.64213,10.581,113.65,1.5674,1.085,8.358
"BWQM","WN244","N21",14-MAY-2024 09:16:33,12,2625.5,121.1,33.546,30.513,23.475,9.8523,0.635,10.566,113.37,1.2893,0.99493,8.3555
"BWQM","WN244","N21",14-MAY-2024 09:16:33,12.5,2621.2,111.94,33.536,30.486,23.451,9.8714,0.63993,10.569,113.52,1.1228,0.94806,8.3542
"BWQM","WN244","N21",14-MAY-2024 09:16:33,13,2616.3,102.99,33.486,30.493,23.468,9.8028,0.63722,10.611,113.73,1.1179,0.97204,8.3533
"BWQM","WN244","N21",14-MAY-2024 09:16:33,13.5,2614.5,97.769,33.372,30.515,23.51,9.6416,0.64057,10.664,113.93,0.9837,0.93643,8.3537
"BWQM","WN244","N21",14-MAY-2024 09:16:33,14,2619.2,92.237,33.34,30.503,23.505,9.6168,0.63778,10.663,113.8,0.8287,0.88046,8.3495
"BWQM","WN244","N21",14-MAY-2024 09:16:33,14.5,2615.3,88.335,33.05,30.536,23.59,9.2321,0.63388,10.769,114.08,0.8818,0.9059,8.3525
"BWQM","WN244","N21",14-MAY-2024 09:16:33,15,2624,77.602,32.977,30.544,23.611,9.1342,0.63745,10.765,113.79,0.9504,0.93846,8.3511
"BWQM","WN244","N21",14-MAY-2024 09:16:33,15.5,2626.9,68.681,32.909,30.548,23.627,9.0476,0.62612,10.774,113.65,0.8605,0.89573,8.3503
"BWQM","WN244","N21",14-MAY-2024 09:16:33,16,2620.1,66.755,32.796,30.569,23.669,8.8864,0.60065,10.803,113.48,1.0832,1.0004,8.3433
"BWQM","WN244","N21",14-MAY-2024 09:16:33,16.5,2622.7,63.954,32.861,30.553,23.641,8.9846,0.59403,,,1.1883,1.0484,8.3407
"BWQM","WN244","N21",14-MAY-2024 09:16:33,17,2619.5,58.052,32.234,30.622,23.817,8.1497,0.60258,,,1.1378,1.0255,8.3375
"BWQM","WN244","N21",14-MAY-2024 09:16:33,17.5,2624.8,55.638,32.417,30.608,23.772,8.3865,0.62993,,,0.8063,0.86956,8.3077
"BWQM","WN244","N21",14-MAY-2024 09:16:33,18,2620.2,50.936,31.679,30.631,23.917,7.4676,0.67161,,,1.1883,1.0484,8.3002
"BWQM","WN244","N21",14-MAY-2024 09:16:33,18.5,2619.5,47.439,31.24,30.681,24.034,6.8787,0.70257,,,1.2424,1.0728,8.2387
"BWQM","WN244","N21",14-MAY-2024 09:16:33,19,2620.8,43.902,31.196,30.682,24.043,6.8226,0.80126,,,1.1883,1.0484,8.1778
"BWQM","WN244","N21",14-MAY-2024 09:16:33,19.5,2623.1,40.485,31.149,30.683,24.05,6.7648,0.83838,,,1.2107,1.0585,8.1462
"BWQM","WN244","N21",14-MAY-2024 09:16:33,20,2622.7,37.093,30.911,30.689,24.091,6.468,0.85696,,,0.9894,0.95678,8.1315
"BWQM","WN244","N21",14-MAY-2024 09:16:33,20.5,2614.5,33.085,30.524,30.757,24.211,5.9187,0.88886,,,1.0417,0.9812,8.0953
"BWQM","WN244","N21",14-MAY-2024 09:16:33,21,2618.1,31.138,30.466,30.79,24.25,5.8102,0.90788,,,1.2076,1.0571,8.0403
"BWQM","WN244","N21",14-MAY-2024 09:16:33,21.5,2616.1,27.662,30.477,30.733,24.196,5.8865,0.95523,,,1.2852,1.092,8.016
"BWQM","WN244","N21",14-MAY-2024 09:16:33,22,2614.5,24.791,30.574,30.719,24.17,6.0211,0.998,,,0.9633,0.94457,8.0087
"BWQM","WN244","N21",14-MAY-2024 09:16:33,22.5,2616.9,22.692,30.497,30.765,24.223,5.8754,1.0016,,,0.9568,0.94151,8.0092
"BWQM","WN244","N21",14-MAY-2024 09:16:33,23,2612.7,18.893,30.501,30.747,24.206,5.8997,0.99483,,,1.0417,0.9812,7.9995
"BWQM","WN244","N21",14-MAY-2024 09:16:33,23.5,2616.8,17.44,30.434,30.782,24.247,5.7798,0.99804,,,0.9785,0.95169,7.996
"BWQM","WN244","N21",14-MAY-2024 09:16:33,24,2612,15.189,30.437,30.77,24.236,5.7949,1.0096,,,1.2755,1.0876,7.9896
"BWQM","WN244","N21",14-MAY-2024 09:16:33,24.5,2613.6,13.956,30.439,30.785,24.249,5.7817,1.0066,,,1.359,1.1247,7.9864
"BWQM","WN244","N21",14-MAY-2024 09:16:33,25,2619,12.319,30.445,30.826,24.286,5.7428,1.0077,,,1.4462,1.1628,7.9845
"BWQM","WN244","N21",14-MAY-2024 09:16:33,25.5,2614.3,10.796,30.448,30.875,24.33,5.6945,1.0019,,,1.0385,0.97967,7.9823
"BWQM","WN244","N21",14-MAY-2024 09:16:33,26,2616.3,9.8748,30.448,30.882,24.337,5.6854,0.99743,,,0.7554,0.84485,7.9875
"BWQM","WN244","N21",14-MAY-2024 09:16:33,26.5,2607.2,8.289,30.447,30.869,24.325,5.6984,0.99885,,,0.7867,0.86011,7.9891
"BWQM","WN244","N21",14-MAY-2024 09:16:33,27,2620.5,7.3609,30.452,30.854,24.311,5.7209,0.9958,,,0.7613,0.84776,7.9885
"BWQM","WN244","N21",14-MAY-2024 09:16:33,27.5,2620.3,7.0837,30.481,30.916,24.364,5.688,0.99239,,,0.9245,0.92625,7.9878
"BWQM","WN244","N21",14-MAY-2024 09:16:33,28,2615.5,5.7304,30.503,30.981,24.42,5.6441,0.98972,,,0.7973,0.8652,7.9969
"BWQM","WN244","N21",14-MAY-2024 09:16:33,28.5,2614.8,5.3468,30.527,31.011,24.444,5.6406,0.98024,,,0.7847,0.8591,8.0043
"BWQM","WN244","N21",14-MAY-2024 09:16:33,29,2615.9,5.2438,30.643,31.132,24.539,5.6507,0.97225,,,1.1211,1.0178,8.0129
"BWQM","WN244","N21",14-MAY-2024 09:16:33,29.5,2610.9,4.0928,30.659,31.16,24.562,5.6394,0.93204,,,1.1613,1.0361,8.0369
"BWQM","WN244","N21",14-MAY-2024 09:16:33,30,2608.3,3.893,30.677,31.179,24.577,5.641,0.87748,,,0.9461,0.93643,8.0517
"BWQM","WN244","N21",14-MAY-2024 09:16:33,30.5,2611.9,3.4954,30.603,31.228,24.632,5.4965,0.84686,9.227,90.11,0.8224,0.87741,8.0528
"BWQM","WN244","N21",14-MAY-2024 09:16:33,31,2608.7,3.5007,30.613,31.208,24.612,5.5311,0.87752,9.1016,88.88,0.7867,0.86011,8.0513
"BWQM","WN244","N21",14-MAY-2024 09:16:33,31.5,,,30.562,31.248,24.655,5.4262,0.89936,8.9817,87.54,0.8605,0.89573,8.0472
"BWQM","WN244","N21",14-MAY-2024 09:16:33,32,,,30.558,31.247,24.655,5.4219,0.8924,8.8793,86.54,0.9245,0.92625,8.0445
"BWQM","WN244","N18",14-MAY-2024 09:43:22,1,2400.4,1035.8,,,,,,,,,,
"BWQM","WN244","N18",14-MAY-2024 09:43:22,1.5,2407.5,990.93,,,,,,,,,,
"BWQM","WN244","N18",14-MAY-2024 09:43:22,2,2401,835.39,33.77,29.738,22.671,11.063,1.0578,10.479,114.9,1.8079,0.68968,8.3909
"BWQM","WN244","N18",14-MAY-2024 09:43:22,2.5,2397.7,,33.755,29.738,22.675,11.044,1.0567,10.477,114.88,1.8397,0.72479,8.3882
"BWQM","WN244","N18",14-MAY-2024 09:43:22,3,2398.1,696.93,33.755,29.738,22.674,11.045,1.0488,10.477,114.88,1.8569,0.75531,8.3919
"BWQM","WN244","N18",14-MAY-2024 09:43:22,3.5,2404.3,607.6,33.759,29.738,22.674,11.049,1.0382,10.477,114.88,1.8196,0.76752,8.3891
"BWQM","WN244","N18",14-MAY-2024 09:43:22,4,2404,568.02,33.754,29.739,22.676,11.042,1.0365,10.482,114.93,1.765,0.77363,8.391
"BWQM","WN244","N18",14-MAY-2024 09:43:22,4.5,2405.4,478.29,33.71,29.743,22.688,10.984,1.0364,10.496,114.84,1.694,0.77363,8.3905
"BWQM","WN244","N18",14-MAY-2024 09:43:22,5,2417.8,452.64,33.689,29.745,22.695,10.955,1.0251,10.498,114.86,1.6878,0.79652,8.3902
"BWQM","WN244","N18",14-MAY-2024 09:43:22,5.5,2423.1,406.72,33.688,29.746,22.696,10.953,1.0175,10.497,114.85,1.702,0.82705,8.3891
"BWQM","WN244","N18",14-MAY-2024 09:43:22,6,2414,366.78,33.695,29.748,22.697,10.958,1.0278,10.495,114.82,1.7366,0.8652,8.3883
"BWQM","WN244","N18",14-MAY-2024 09:43:22,6.5,2430,330.5,33.687,29.749,22.699,10.948,1.0356,10.501,114.89,1.9393,0.96441,8.3879
"BWQM","WN244","N18",14-MAY-2024 09:43:22,7,2407.2,294.09,33.688,29.755,22.705,10.94,1.0724,10.503,114.91,1.8651,0.96441,8.3915
"BWQM","WN244","N18",14-MAY-2024 09:43:22,7.5,2427.1,264.26,33.691,29.757,22.707,10.941,1.0117,10.504,114.92,1.7552,0.95067,8.3877
"BWQM","WN244","N18",14-MAY-2024 09:43:22,8,2428.9,251.35,33.69,29.812,22.761,10.873,1.0007,10.523,115.01,1.7007,0.95678,8.3887
"BWQM","WN244","N18",14-MAY-2024 09:43:22,8.5,2422.2,215.89,33.71,29.924,22.868,10.758,0.99793,10.538,114.92,1.8726,1.0484,8.3841
"BWQM","WN244","N18",14-MAY-2024 09:43:22,9,2424.8,201.76,33.693,29.916,22.863,10.748,1.0096,10.521,114.73,2.1561,1.1806,8.3799
"BWQM","WN244","N18",14-MAY-2024 09:43:22,9.5,2433.1,175.04,33.673,30.124,23.072,10.47,0.96845,10.576,114.71,2.078,1.1806,8.3796
"BWQM","WN244","N18",14-MAY-2024 09:43:22,10,2439.8,160.88,33.674,30.15,23.097,10.44,0.92577,10.553,114.46,1.9947,1.1781,8.3727
"BWQM","WN244","N18",14-MAY-2024 09:43:22,10.5,2449.3,153.5,33.656,30.366,23.31,10.159,0.89004,10.597,114.44,2.0599,1.2315,8.3749
"BWQM","WN244","N18",14-MAY-2024 09:43:22,11,2459.1,133,33.656,30.375,23.32,10.147,0.8166,10.583,114.16,1.9363,1.2132,8.368
"BWQM","WN244","N18",14-MAY-2024 09:43:22,11.5,2452.8,127.03,33.656,30.363,23.308,10.161,0.79431,10.58,114.25,1.8314,1.201,8.367
"BWQM","WN244","N18",14-MAY-2024 09:43:22,12,2455.4,116.55,33.635,30.402,23.35,10.09,0.79508,,,1.8102,1.2213,8.3642
"BWQM","WN244","N18",14-MAY-2024 09:43:22,12.5,2458.7,105.08,33.639,30.38,23.328,10.121,0.79143,,,1.9029,1.2875,8.3577
"BWQM","WN244","N18",14-MAY-2024 09:43:22,13,2455.9,95.759,33.564,30.399,23.361,10.008,0.78094,,,1.7489,1.2544,8.3559
"BWQM","WN244","N18",14-MAY-2024 09:43:22,13.5,2462.2,90.572,33.579,30.383,23.343,10.045,0.78236,,,1.7215,1.2722,8.3494
"BWQM","WN244","N18",14-MAY-2024 09:43:22,14,2461.4,82.558,33.225,30.42,23.446,9.5764,0.86139,,,1.7332,1.2849,8.3497
"BWQM","WN244","N18",14-MAY-2024 09:43:22,14.5,2465.4,78.83,32.917,30.498,23.578,9.1167,0.8032,,,1.7761,1.3027,8.3436
"BWQM","WN244","N18",14-MAY-2024 09:43:22,15,2465.1,73.472,32.835,30.479,23.575,9.0396,0.80349,,,1.9,1.3536,8.3238
"BWQM","WN244","N18",14-MAY-2024 09:43:22,15.5,2470.2,65.99,32.515,30.519,23.67,8.6073,0.79624,,,2.1026,1.435,8.3112
"BWQM","WN244","N18",14-MAY-2024 09:43:22,16,2472.8,61.062,31.914,30.556,23.809,7.8385,0.8044,,,1.8812,1.346,8.2854
