"STUDY_ID","EVENT_ID","STAT_ID","STAT_ARRIV","DEPTH","ORDERED_DEPTH_CODE","METH_CODE","SPEC_CODE","LOWEST_TAXON","GROUP_ID","DESCR","SPEC_QUAL","IND_PER_M3"
"PCCS","WN246_PCCS","F02",24-JUL-2024 04:25:00,19,"Z","PCC_ZO","617402SPP","FAMILY","OTHER (ZOO)","Euphausiid","U",130.01
"PCCS","WN246_PCCS","F02",24-JUL-2024 04:25:00,19,"Z","PCC_ZO","61SPP","CLASS","OTHER (ZOO)","Crustacea","U",78.004
"PCCS","WN246_PCCS","F02",24-JUL-2024 04:25:00,19,"Z","PCC_ZO","8413010101","SPECIES","OTHER (ZOO)","Oikopleura dioica","U",43.336
"PCCS","WN246_PCCS","F02",24-JUL-2024 04:25:00,19,"Z","PCC_ZO","AAAAAAAA60","PHYLUM","OTHER (ZOO)","Medusa","U",52.003
"PCCS","WN246_PCCS","F02",24-JUL-2024 04:25:00,19,"Z","PCC_ZO","AAAAAAAA71","CLASS","OTHER (ZOO)","Fish","L",78.004
"PCCS","WN246_PCCS","F02",24-JUL-2024 04:25:00,19,"Z","PCC_ZO","AAAAAAAA71","CLASS","OTHER (ZOO)","Fish","O",86.672
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","3470SPP","CLASS","OTHER (ZOO)","Acantharia","U",690.91
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","51SPP","CLASS","OTHER (ZOO)","Gastropoda","L",21.591
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","61090501SPP","GENUS","OTHER (ZOO)","Evadne spp.","U",86.363
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","61090502SPP","GENUS","OTHER (ZOO)","Podon spp.","U",138.18
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","6118010208","SPECIES","COPEPOD","Calanus finmarchicus","C",8.6363
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","U",12.955
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","F",8.6363
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","C",12.955
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","M",8.6363
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","M",302.27
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","F",207.27
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","C",280.68
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","U",4.3182
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","61182901SPP","GENUS","COPEPOD","Acartia spp.","U",125.23
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","6120090123","SPECIES","COPEPOD","Oithona atlantica","U",4.3182
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","617402SPP","FAMILY","OTHER (ZOO)","Euphausiid","U",17.273
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","61SPP","CLASS","OTHER (ZOO)","Crustacea","U",21.591
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","8413010101","SPECIES","OTHER (ZOO)","Oikopleura dioica","U",8.6363
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","AAAAAAAA60","PHYLUM","OTHER (ZOO)","Medusa","U",8.6363
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","AAAAAAAA71","CLASS","OTHER (ZOO)","Fish","O",4.3182
"PCCS","WN246_PCCS","F29",24-JUL-2024 06:02:00,19,"Z","PCC_ZO","AAAAAAAA71","CLASS","OTHER (ZOO)","Fish","L",90.682
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","55SPP","CLASS","OTHER (ZOO)","Bivalvia","V",513.93
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","6109050101","SPECIES","OTHER (ZOO)","Evadne nordmanni","U",513.93
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","6117SPP","SUBCLASS","COPEPOD","Copepod","N",35461
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","6118040102","SPECIES","COPEPOD","Paracalanus crassirostris","C",256.96
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","C",17730
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","F",2826.6
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","M",256.96
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","6118160207","SPECIES","COPEPOD","Metridia lucens","C",256.96
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","M",2055.7
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","F",1027.9
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","61181701SPP","GENUS","COPEPOD","Centropages spp.","C",6938
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","F",256.96
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","C",1284.8
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","M",1541.8
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","61182901SPP","GENUS","COPEPOD","Acartia spp.","C",1027.9
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","6119090101","SPECIES","COPEPOD","Microsetella norvegica","U",4882.3
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","F",1541.8
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","M",513.93
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","C",3854.5
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","8413010101","SPECIES","OTHER (ZOO)","Oikopleura dioica","U",256.96
"BWQM","WN246","F06",24-JUL-2024 07:31:50,25,"Z","COU_ZO","AAAAAAAA60","PHYLUM","OTHER (ZOO)","Medusa","U",770.89
"BWQM","WN246","F10",24-JUL-2024 08:05:27,25,"Z","COU_ZO","55SPP","CLASS","OTHER (ZOO)","Bivalvia","V",898.25
"BWQM","WN246","F10",24-JUL-2024 08:05:27,25,"Z","COU_ZO","6109050101","SPECIES","OTHER (ZOO)","Evadne nordmanni","U",299.42
"BWQM","WN246","F10",24-JUL-2024 08:05:27,25,"Z","COU_ZO","6109050203","SPECIES","OTHER (ZOO)","Podon polyphemoides","U",299.42
"BWQM","WN246","F10",24-JUL-2024 08:05:27,25,"Z","COU_ZO","6117SPP","SUBCLASS","COPEPOD","Copepod","N",78746
"BWQM","WN246","F10",24-JUL-2024 08:05:27,25,"Z","COU_ZO","6118010208","SPECIES","COPEPOD","Calanus finmarchicus","C",1197.7
"BWQM","WN246","F10",24-JUL-2024 08:05:27,25,"Z","COU_ZO","6118040102","SPECIES","COPEPOD","Paracalanus crassirostris","F",598.83
"BWQM","WN246","F10",24-JUL-2024 08:05:27,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","C",21258
"BWQM","WN246","F10",24-JUL-2024 08:05:27,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","F",6287.7
"BWQM","WN246","F10",24-JUL-2024 08:05:27,25,"Z","COU_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","F",299.42
"BWQM","WN246","F10",24-JUL-2024 08:05:27,25,"Z","COU_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","M",898.25
"BWQM","WN246","F10",24-JUL-2024 08:05:27,25,"Z","COU_ZO","61181701SPP","GENUS","COPEPOD","Centropages spp.","C",2994.2
"BWQM","WN246","F10",24-JUL-2024 08:05:27,25,"Z","COU_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","C",898.25
"BWQM","WN246","F10",24-JUL-2024 08:05:27,25,"Z","COU_ZO","6119090101","SPECIES","COPEPOD","Microsetella norvegica","U",8084.2
"BWQM","WN246","F10",24-JUL-2024 08:05:27,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","M",598.83
"BWQM","WN246","F10",24-JUL-2024 08:05:27,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","F",3593
"BWQM","WN246","F10",24-JUL-2024 08:05:27,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","C",4790.6
"BWQM","WN246","F10",24-JUL-2024 08:05:27,25,"Z","COU_ZO","8413010101","SPECIES","OTHER (ZOO)","Oikopleura dioica","U",598.83
"BWQM","WN246","F10",24-JUL-2024 08:05:27,25,"Z","COU_ZO","AAAAAAAA60","PHYLUM","OTHER (ZOO)","Medusa","U",898.25
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","61090501SPP","GENUS","OTHER (ZOO)","Evadne spp.","U",366.64
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","61090502SPP","GENUS","OTHER (ZOO)","Podon spp.","U",398.06
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","6118010208","SPECIES","COPEPOD","Calanus finmarchicus","C",94.278
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","6118010208","SPECIES","COPEPOD","Calanus finmarchicus","F",20.951
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","U",104.75
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","C",20.951
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","M",303.78
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","F",377.11
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","C",104.75
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","M",41.901
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","C",10.475
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","6118170106","SPECIES","COPEPOD","Centropages typicus","F",10.475
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","U",115.23
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","61182901SPP","GENUS","COPEPOD","Acartia spp.","U",188.56
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","U",10.475
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","6120090123","SPECIES","COPEPOD","Oithona atlantica","U",20.951
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","6130SPP","INFRACLASS","BARNACLE","Cirripedia","N",10.475
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","61SPP","CLASS","OTHER (ZOO)","Crustacea","U",157.13
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","81PLUT","SUPERCLASS","OTHER (ZOO)","Echinoderm plutei","L",10.475
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","8413010101","SPECIES","OTHER (ZOO)","Oikopleura dioica","U",83.803
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","84130201SPP","GENUS","OTHER (ZOO)","Fritillaria spp.","U",10.475
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","AAAAAAAA60","PHYLUM","OTHER (ZOO)","Medusa","U",104.75
"PCCS","WN246_PCCS","F01",24-JUL-2024 08:08:00,19,"Z","PCC_ZO","AAAAAAAA71","CLASS","OTHER (ZOO)","Fish","O",31.426
"BWQM","WN246","F15",24-JUL-2024 08:39:37,25,"Z","COU_ZO","6109050101","SPECIES","OTHER (ZOO)","Evadne nordmanni","U",1721
"BWQM","WN246","F15",24-JUL-2024 08:39:37,25,"Z","COU_ZO","6117SPP","SUBCLASS","COPEPOD","Copepod","N",89492
"BWQM","WN246","F15",24-JUL-2024 08:39:37,25,"Z","COU_ZO","6118010208","SPECIES","COPEPOD","Calanus finmarchicus","C",573.67
"BWQM","WN246","F15",24-JUL-2024 08:39:37,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","C",24094
"BWQM","WN246","F15",24-JUL-2024 08:39:37,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","F",4589.4
"BWQM","WN246","F15",24-JUL-2024 08:39:37,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","M",573.67
"BWQM","WN246","F15",24-JUL-2024 08:39:37,25,"Z","COU_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","F",573.67
"BWQM","WN246","F15",24-JUL-2024 08:39:37,25,"Z","COU_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","M",573.67
"BWQM","WN246","F15",24-JUL-2024 08:39:37,25,"Z","COU_ZO","61181701SPP","GENUS","COPEPOD","Centropages spp.","C",4015.7
"BWQM","WN246","F15",24-JUL-2024 08:39:37,25,"Z","COU_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","C",3442
"BWQM","WN246","F15",24-JUL-2024 08:39:37,25,"Z","COU_ZO","6118290113","SPECIES","COPEPOD","Acartia hudsonica","F",573.67
"BWQM","WN246","F15",24-JUL-2024 08:39:37,25,"Z","COU_ZO","6119090101","SPECIES","COPEPOD","Microsetella norvegica","U",7457.7
"BWQM","WN246","F15",24-JUL-2024 08:39:37,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","F",1721
"BWQM","WN246","F15",24-JUL-2024 08:39:37,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","C",10900
"BWQM","WN246","F15",24-JUL-2024 08:39:37,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","M",573.67
"BWQM","WN246","F15",24-JUL-2024 08:39:37,25,"Z","COU_ZO","6120090123","SPECIES","COPEPOD","Oithona atlantica","C",573.67
"BWQM","WN246","F15",24-JUL-2024 08:39:37,25,"Z","COU_ZO","AAAAAAAA60","PHYLUM","OTHER (ZOO)","Medusa","U",573.67
"BWQM","WN246","N07",24-JUL-2024 09:02:01,25,"Z","COU_ZO","6109050101","SPECIES","OTHER (ZOO)","Evadne nordmanni","U",2388.3
"BWQM","WN246","N07",24-JUL-2024 09:02:01,25,"Z","COU_ZO","6109050203","SPECIES","OTHER (ZOO)","Podon polyphemoides","U",597.08
"BWQM","WN246","N07",24-JUL-2024 09:02:01,25,"Z","COU_ZO","6117SPP","SUBCLASS","COPEPOD","Copepod","N",391090
"BWQM","WN246","N07",24-JUL-2024 09:02:01,25,"Z","COU_ZO","6118010208","SPECIES","COPEPOD","Calanus finmarchicus","C",1791.3
"BWQM","WN246","N07",24-JUL-2024 09:02:01,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","C",17913
"BWQM","WN246","N07",24-JUL-2024 09:02:01,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","F",2388.3
"BWQM","WN246","N07",24-JUL-2024 09:02:01,25,"Z","COU_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","F",1194.2
"BWQM","WN246","N07",24-JUL-2024 09:02:01,25,"Z","COU_ZO","61181701SPP","GENUS","COPEPOD","Centropages spp.","C",25078
"BWQM","WN246","N07",24-JUL-2024 09:02:01,25,"Z","COU_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","C",4776.7
"BWQM","WN246","N07",24-JUL-2024 09:02:01,25,"Z","COU_ZO","6119090101","SPECIES","COPEPOD","Microsetella norvegica","U",10748
"BWQM","WN246","N07",24-JUL-2024 09:02:01,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","F",4776.7
"BWQM","WN246","N07",24-JUL-2024 09:02:01,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","C",32840
"BWQM","WN246","N07",24-JUL-2024 09:02:01,25,"Z","COU_ZO","8413010101","SPECIES","OTHER (ZOO)","Oikopleura dioica","U",1194.2
"BWQM","WN246","N18",24-JUL-2024 09:32:46,25,"Z","COU_ZO","6117SPP","SUBCLASS","COPEPOD","Copepod","N",99347
"BWQM","WN246","N18",24-JUL-2024 09:32:46,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","C",24976
"BWQM","WN246","N18",24-JUL-2024 09:32:46,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","F",555.01
"BWQM","WN246","N18",24-JUL-2024 09:32:46,25,"Z","COU_ZO","6118170105","SPECIES","COPEPOD","Centropages hamatus","M",1110
"BWQM","WN246","N18",24-JUL-2024 09:32:46,25,"Z","COU_ZO","61181701SPP","GENUS","COPEPOD","Centropages spp.","C",2220.1
"BWQM","WN246","N18",24-JUL-2024 09:32:46,25,"Z","COU_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","C",2220.1
"BWQM","WN246","N18",24-JUL-2024 09:32:46,25,"Z","COU_ZO","61182901SPP","GENUS","COPEPOD","Acartia spp.","C",555.01
"BWQM","WN246","N18",24-JUL-2024 09:32:46,25,"Z","COU_ZO","6119090101","SPECIES","COPEPOD","Microsetella norvegica","U",2220.1
"BWQM","WN246","N18",24-JUL-2024 09:32:46,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","C",4995.1
"BWQM","WN246","N18",24-JUL-2024 09:32:46,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","M",555.01
"BWQM","WN246","N18",24-JUL-2024 09:32:46,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","F",1665
"BWQM","WN246","F22",24-JUL-2024 10:46:50,25,"Z","COU_ZO","55SPP","CLASS","OTHER (ZOO)","Bivalvia","V",235.94
"BWQM","WN246","F22",24-JUL-2024 10:46:50,25,"Z","COU_ZO","6109050203","SPECIES","OTHER (ZOO)","Podon polyphemoides","U",235.94
"BWQM","WN246","F22",24-JUL-2024 10:46:50,25,"Z","COU_ZO","6117SPP","SUBCLASS","COPEPOD","Copepod","N",56627
"BWQM","WN246","F22",24-JUL-2024 10:46:50,25,"Z","COU_ZO","6118010208","SPECIES","COPEPOD","Calanus finmarchicus","C",1415.7
"BWQM","WN246","F22",24-JUL-2024 10:46:50,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","C",6842.4
"BWQM","WN246","F22",24-JUL-2024 10:46:50,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","F",235.94
"BWQM","WN246","F22",24-JUL-2024 10:46:50,25,"Z","COU_ZO","6118200203","SPECIES","COPEPOD","Eurytemora herdmani","M",235.94
"BWQM","WN246","F22",24-JUL-2024 10:46:50,25,"Z","COU_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","C",235.94
"BWQM","WN246","F22",24-JUL-2024 10:46:50,25,"Z","COU_ZO","6119090101","SPECIES","COPEPOD","Microsetella norvegica","U",4247
"BWQM","WN246","F22",24-JUL-2024 10:46:50,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","C",6606.5
"BWQM","WN246","F22",24-JUL-2024 10:46:50,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","F",707.83
"BWQM","WN246","F22",24-JUL-2024 10:46:50,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","M",471.89
"BWQM","WN246","F22",24-JUL-2024 10:46:50,25,"Z","COU_ZO","6120090123","SPECIES","COPEPOD","Oithona atlantica","C",235.94
"BWQM","WN246","F22",24-JUL-2024 10:46:50,25,"Z","COU_ZO","AAAAAAAA71","CLASS","OTHER (ZOO)","Fish","O",235.94
"BWQM","WN246","N04",24-JUL-2024 11:32:31,25,"Z","COU_ZO","55SPP","CLASS","OTHER (ZOO)","Bivalvia","V",1183.8
"BWQM","WN246","N04",24-JUL-2024 11:32:31,25,"Z","COU_ZO","6109050101","SPECIES","OTHER (ZOO)","Evadne nordmanni","U",591.91
"BWQM","WN246","N04",24-JUL-2024 11:32:31,25,"Z","COU_ZO","6117SPP","SUBCLASS","COPEPOD","Copepod","N",58007
"BWQM","WN246","N04",24-JUL-2024 11:32:31,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","C",19533
"BWQM","WN246","N04",24-JUL-2024 11:32:31,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","F",1479.8
"BWQM","WN246","N04",24-JUL-2024 11:32:31,25,"Z","COU_ZO","61181701SPP","GENUS","COPEPOD","Centropages spp.","C",295.95
"BWQM","WN246","N04",24-JUL-2024 11:32:31,25,"Z","COU_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","F",295.95
"BWQM","WN246","N04",24-JUL-2024 11:32:31,25,"Z","COU_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","C",591.91
"BWQM","WN246","N04",24-JUL-2024 11:32:31,25,"Z","COU_ZO","61182901SPP","GENUS","COPEPOD","Acartia spp.","C",295.95
"BWQM","WN246","N04",24-JUL-2024 11:32:31,25,"Z","COU_ZO","6119090101","SPECIES","COPEPOD","Microsetella norvegica","U",1479.8
"BWQM","WN246","N04",24-JUL-2024 11:32:31,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","F",1183.8
"BWQM","WN246","N04",24-JUL-2024 11:32:31,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","C",3847.4
"BWQM","WN246","N04",24-JUL-2024 11:32:31,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","M",591.91
"BWQM","WN246","N04",24-JUL-2024 11:32:31,25,"Z","COU_ZO","AAAAAAAA60","PHYLUM","OTHER (ZOO)","Medusa","U",295.95
"BWQM","WN246","N01",24-JUL-2024 12:14:17,25,"Z","COU_ZO","51SPP","CLASS","OTHER (ZOO)","Gastropoda","V",576.09
"BWQM","WN246","N01",24-JUL-2024 12:14:17,25,"Z","COU_ZO","55SPP","CLASS","OTHER (ZOO)","Bivalvia","V",576.09
"BWQM","WN246","N01",24-JUL-2024 12:14:17,25,"Z","COU_ZO","6109050101","SPECIES","OTHER (ZOO)","Evadne nordmanni","U",144.02
"BWQM","WN246","N01",24-JUL-2024 12:14:17,25,"Z","COU_ZO","6117SPP","SUBCLASS","COPEPOD","Copepod","N",31973
"BWQM","WN246","N01",24-JUL-2024 12:14:17,25,"Z","COU_ZO","6118010208","SPECIES","COPEPOD","Calanus finmarchicus","C",144.02
"BWQM","WN246","N01",24-JUL-2024 12:14:17,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","F",1872.3
"BWQM","WN246","N01",24-JUL-2024 12:14:17,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","C",12674
"BWQM","WN246","N01",24-JUL-2024 12:14:17,25,"Z","COU_ZO","61180505SPP","GENUS","COPEPOD","Pseudocalanus spp.","M",1152.2
"BWQM","WN246","N01",24-JUL-2024 12:14:17,25,"Z","COU_ZO","61181701SPP","GENUS","COPEPOD","Centropages spp.","C",1008.2
"BWQM","WN246","N01",24-JUL-2024 12:14:17,25,"Z","COU_ZO","6118200203","SPECIES","COPEPOD","Eurytemora herdmani","C",144.02
"BWQM","WN246","N01",24-JUL-2024 12:14:17,25,"Z","COU_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","C",720.11
"BWQM","WN246","N01",24-JUL-2024 12:14:17,25,"Z","COU_ZO","6118200303","SPECIES","COPEPOD","Temora longicornis","M",144.02
"BWQM","WN246","N01",24-JUL-2024 12:14:17,25,"Z","COU_ZO","61182901SPP","GENUS","COPEPOD","Acartia spp.","C",288.05
"BWQM","WN246","N01",24-JUL-2024 12:14:17,25,"Z","COU_ZO","6119090101","SPECIES","COPEPOD","Microsetella norvegica","U",576.09
"BWQM","WN246","N01",24-JUL-2024 12:14:17,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","M",144.02
"BWQM","WN246","N01",24-JUL-2024 12:14:17,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","C",432.07
"BWQM","WN246","N01",24-JUL-2024 12:14:17,25,"Z","COU_ZO","6120090103","SPECIES","COPEPOD","Oithona similis","F",144.02
"BWQM","WN246","N01",24-JUL-2024 12:14:17,25,"Z","COU_ZO","6120090123","SPECIES","COPEPOD","Oithona atlantica","C",144.02
"BWQM","WN246","N01",24-JUL-2024 12:14:17,25,"Z","COU_ZO","AAAAAAAA60","PHYLUM","OTHER (ZOO)","Medusa","U",144.02
"BWQM","WN246","F23",24-JUL-2024 12:52:07,25,"Z","COU_ZO","5001SPP","CLASS","OTHER (ZOO)","Polychaete","L",6755.6
"BWQM","WN246","F23",24-JUL-2024 12:52:07,25,"Z","COU_ZO","51SPP","CLASS","OTHER (ZOO)","Gastropoda","V",1422.2
"BWQM","WN246","F23",24-JUL-2024 12:52:07,25,"Z","COU_ZO","6109050101","SPECIES","OTHER (ZOO)","Evadne nordmanni","U",142.22
