"STUDY_ID","EVENT_ID","STAT_ID","STAT_ARRIV","DEPTH","ORDERED_DEPTH_CODE","SPEC_CODE","LOWEST_TAXON","GROUP_ID","DESCR","CELLS_PER_L","UG_CARBON_PER_L"
"BWQM","WN245","F22",18-JUN-2024 10:39:39,18.77,"B","0703SG01","SUBORDER","PENNATE DIATOM","Pennate diatom sp. group 1 <10 microns length",9495.9,0.061059
"BWQM","WN245","F22",18-JUN-2024 10:39:39,18.77,"B","1203020103","SPECIES","DINOFLAGELLATES","Dinophysis norvegica",474.8,2.0107
"BWQM","WN245","F22",18-JUN-2024 10:39:39,18.77,"B","12040103SG02","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 2 21-40 microns width, 21-50 microns length",949.59,1.8815
"BWQM","WN245","F22",18-JUN-2024 10:39:39,18.77,"B","12040104SG02","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 2 21-40 microns width, 21-50 microns length",158.27,0.31359
"BWQM","WN245","F22",18-JUN-2024 10:39:39,18.77,"B","1204100101","SPECIES","DINOFLAGELLATES","Heterocapsa triquetra",158.27,0.059818
"BWQM","WN245","F22",18-JUN-2024 10:39:39,18.77,"B","12041001ROTU","SPECIES","DINOFLAGELLATES","Heterocapsa rotundata",22157,0.46796
"BWQM","WN245","F22",18-JUN-2024 10:39:39,18.77,"B","1204140113","SPECIES","DINOFLAGELLATES","Tripos minutum",1424.4,13.831
"BWQM","WN245","F22",18-JUN-2024 10:39:39,18.77,"B","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",170930,1.1059
"BWQM","WN245","F22",18-JUN-2024 10:39:39,18.77,"B","14020303SG02","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 2 length >10 microns",6330.6,0.26304
"BWQM","WN245","F22",18-JUN-2024 10:39:39,18.77,"B","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",633.06,0.63306
"BWQM","WN245","F22",18-JUN-2024 10:39:39,18.77,"B","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",822980,17.126
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","0702011201","SPECIES","CENTRIC DIATOM","Leptocylindrus danicus",10287,1.8761
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","0702011202","SPECIES","CENTRIC DIATOM","Leptocylindrus minimus",108410,1.8864
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",2374,0.12584
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","07020901SG02","SUBGENUS","CENTRIC DIATOM","Chaetoceros sp. group 2 diam 10-30 microns",791.33,0.26843
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","0702100201","SPECIES","CENTRIC DIATOM","Guinardia flaccida",791.33,3.6254
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","07021002DELI","SPECIES","CENTRIC DIATOM","Guinardia delicatula",17409,3.9381
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",47480,0.39456
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","07031001PSEUSG01","SUBGENUS","PENNATE DIATOM","Pseudo-nitzschia sp. group 1 width < 3 microns (delicatissima)",3956.6,0.13848
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",6330.6,0.96827
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","1204010119","SPECIES","DINOFLAGELLATES","Amphidinium crassum",791.33,0.12203
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","12040104SG01","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 1 5-20 microns width, 10-20 microns length",3165.3,0.3397
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","12040104SG02","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 2 21-40 microns width, 21-50 microns length",5539.3,10.976
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","1204100101","SPECIES","DINOFLAGELLATES","Heterocapsa triquetra",28488,10.767
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","12041001ROTU","SPECIES","DINOFLAGELLATES","Heterocapsa rotundata",66472,1.4039
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","1204270101","SPECIES","DINOFLAGELLATES","Scrippsiella trochoidea",2374,1.6695
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",129780,0.83966
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","14020303SG02","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 2 length >10 microns",6330.6,0.26304
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","3409SG01","SUBCLASS","HAPTOPHYTES","Coccolithophorid group 1, <10 um diameter",15827,0.28488
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",4748,4.748
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",1152200,23.977
"BWQM","WN245","N04",18-JUN-2024 11:18:36,1.61,"A","AAAAAAAA82","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 2 length >10 microns",15827,1.9941
"BWQM","WN245","N04",18-JUN-2024 11:18:36,19.69,"C","0702011201","SPECIES","CENTRIC DIATOM","Leptocylindrus danicus",8437.5,1.5387
"BWQM","WN245","N04",18-JUN-2024 11:18:36,19.69,"C","0702011202","SPECIES","CENTRIC DIATOM","Leptocylindrus minimus",649.04,0.011293
"BWQM","WN245","N04",18-JUN-2024 11:18:36,19.69,"C","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",1460.3,0.077412
"BWQM","WN245","N04",18-JUN-2024 11:18:36,19.69,"C","0702100201","SPECIES","CENTRIC DIATOM","Guinardia flaccida",811.3,3.7169
"BWQM","WN245","N04",18-JUN-2024 11:18:36,19.69,"C","07021002DELI","SPECIES","CENTRIC DIATOM","Guinardia delicatula",6977.2,1.5783
"BWQM","WN245","N04",18-JUN-2024 11:18:36,19.69,"C","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",19471,0.16181
"BWQM","WN245","N04",18-JUN-2024 11:18:36,19.69,"C","0703010601","SPECIES","PENNATE DIATOM","Thalassionema nitzschioides",1135.8,0.047386
"BWQM","WN245","N04",18-JUN-2024 11:18:36,19.69,"C","07031001PSEUSG01","SUBGENUS","PENNATE DIATOM","Pseudo-nitzschia sp. group 1 width < 3 microns (delicatissima)",3407.5,0.11926
"BWQM","WN245","N04",18-JUN-2024 11:18:36,19.69,"C","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",162.26,0.024818
"BWQM","WN245","N04",18-JUN-2024 11:18:36,19.69,"C","0703SG02","SUBORDER","PENNATE DIATOM","Pennate diatom sp. group 2 10-30 microns length",649.04,0.021282
"BWQM","WN245","N04",18-JUN-2024 11:18:36,19.69,"C","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",9735.6,1.0448
"BWQM","WN245","N04",18-JUN-2024 11:18:36,19.69,"C","12040104SG02","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 2 21-40 microns width, 21-50 microns length",324.52,0.643
"BWQM","WN245","N04",18-JUN-2024 11:18:36,19.69,"C","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",84375,0.54591
"BWQM","WN245","N04",18-JUN-2024 11:18:36,19.69,"C","3409SG01","SUBCLASS","HAPTOPHYTES","Coccolithophorid group 1, <10 um diameter",324.52,0.0058413
"BWQM","WN245","N04",18-JUN-2024 11:18:36,19.69,"C","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",655530,13.642
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","0702011201","SPECIES","CENTRIC DIATOM","Leptocylindrus danicus",20575,3.7522
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","0702011202","SPECIES","CENTRIC DIATOM","Leptocylindrus minimus",286460,4.9844
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",23740,1.2584
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","07020901SG01","SUBGENUS","CENTRIC DIATOM","Chaetoceros sp. group 1 diam <10 microns",6330.6,0.13111
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","07020901SG02","SUBGENUS","CENTRIC DIATOM","Chaetoceros sp. group 2 diam 10-30 microns",6330.6,2.1475
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","07021002DELI","SPECIES","CENTRIC DIATOM","Guinardia delicatula",12661,2.8641
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",250060,2.078
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","07031001PSEUSG01","SUBGENUS","PENNATE DIATOM","Pseudo-nitzschia sp. group 1 width < 3 microns (delicatissima)",4748,0.16618
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",12661,1.9365
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","10020203SG01","SUBGENUS","PRASINOPHYTES","Pyramimonas sp. group 1 10-20 microns length",6330.6,0.25171
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","1204010119","SPECIES","DINOFLAGELLATES","Amphidinium crassum",3165.3,0.48812
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",82298,8.8322
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","1204010409","SPECIES","DINOFLAGELLATES","Gyrodinium spirale",1582.7,13.801
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","12040104SG02","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 2 21-40 microns width, 21-50 microns length",6330.6,12.543
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","1204100101","SPECIES","DINOFLAGELLATES","Heterocapsa triquetra",9495.9,3.5891
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","12041001ROTU","SPECIES","DINOFLAGELLATES","Heterocapsa rotundata",34818,0.73537
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","12041005SG02","SUBGENUS","DINOFLAGELLATES","Protoperidinium sp. group 2 31-75 microns width, 41-80 microns length",6330.6,35.013
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","1204110202","SPECIES","DINOFLAGELLATES","Gonyaulax spinifera",1582.7,3.3762
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","1204140108","SPECIES","DINOFLAGELLATES","Tripos muelleri",1582.7,11.999
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","1204140113","SPECIES","DINOFLAGELLATES","Tripos minutum",3165.3,30.735
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",243730,1.5769
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","3409SG01","SUBCLASS","HAPTOPHYTES","Coccolithophorid group 1, <10 um diameter",9495.9,0.17093
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",3165.3,3.1653
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","354013AGSPP","SUBORDER","CILIOPHORA_HETERO","Tintinnids (agglomerate)",1582.7,1.5827
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",1383200,28.785
"BWQM","WN245","N01",18-JUN-2024 11:54:32,1.67,"A","AAAAAAAA82","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 2 length >10 microns",22157,2.7918
"BWQM","WN245","N01",18-JUN-2024 11:54:32,14.49,"C","04070101SPEC","SPECIES","CHRYSOPHYTES","Dictyocha speculum",474.8,0.11405
"BWQM","WN245","N01",18-JUN-2024 11:54:32,14.49,"C","0702020510","SPECIES","CENTRIC DIATOM","Thalassiosira rotula",316.53,0.23271
"BWQM","WN245","N01",18-JUN-2024 11:54:32,14.49,"C","07020901SG02","SUBGENUS","CENTRIC DIATOM","Chaetoceros sp. group 2 diam 10-30 microns",158.27,0.053687
"BWQM","WN245","N01",18-JUN-2024 11:54:32,14.49,"C","07021002DELI","SPECIES","CENTRIC DIATOM","Guinardia delicatula",1424.4,0.32221
"BWQM","WN245","N01",18-JUN-2024 11:54:32,14.49,"C","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",3165.3,0.026304
"BWQM","WN245","N01",18-JUN-2024 11:54:32,14.49,"C","0703010601","SPECIES","PENNATE DIATOM","Thalassionema nitzschioides",158.27,0.0066028
"BWQM","WN245","N01",18-JUN-2024 11:54:32,14.49,"C","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",12661,1.3588
"BWQM","WN245","N01",18-JUN-2024 11:54:32,14.49,"C","12040104SG02","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 2 21-40 microns width, 21-50 microns length",158.27,0.31359
"BWQM","WN245","N01",18-JUN-2024 11:54:32,14.49,"C","1204100101","SPECIES","DINOFLAGELLATES","Heterocapsa triquetra",2532.3,0.95709
"BWQM","WN245","N01",18-JUN-2024 11:54:32,14.49,"C","12041001ROTU","SPECIES","DINOFLAGELLATES","Heterocapsa rotundata",28488,0.60166
"BWQM","WN245","N01",18-JUN-2024 11:54:32,14.49,"C","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",183590,1.1878
"BWQM","WN245","N01",18-JUN-2024 11:54:32,14.49,"C","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",791.33,0.79133
"BWQM","WN245","N01",18-JUN-2024 11:54:32,14.49,"C","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",718530,14.953
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","0702011201","SPECIES","CENTRIC DIATOM","Leptocylindrus danicus",11944,2.1782
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","0702011202","SPECIES","CENTRIC DIATOM","Leptocylindrus minimus",72461,1.2608
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",34240,1.8151
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","07020901SG01","SUBGENUS","CENTRIC DIATOM","Chaetoceros sp. group 1 diam <10 microns",35036,0.7256
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","07020901SG02","SUBGENUS","CENTRIC DIATOM","Chaetoceros sp. group 2 diam 10-30 microns",19907,6.7528
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","07021002DELI","SPECIES","CENTRIC DIATOM","Guinardia delicatula",4777.6,1.0808
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",124220,1.0323
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",3981.4,0.60895
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","10020203SG01","SUBGENUS","PRASINOPHYTES","Pyramimonas sp. group 1 10-20 microns length",22296,0.88648
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","1202010403","SPECIES","DINOFLAGELLATES","Prorocentrum triestinum",2388.8,0.36778
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",50962,5.4692
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","12040103SG02","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 2 21-40 microns width, 21-50 microns length",796.27,1.5777
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","12040104SG01","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 1 5-20 microns width, 10-20 microns length",12740,1.3673
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","12040104SG02","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 2 21-40 microns width, 21-50 microns length",796.27,1.5777
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","1204100101","SPECIES","DINOFLAGELLATES","Heterocapsa triquetra",40610,15.349
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","12041008SPP","GENUS","DINOFLAGELLATES","Alexandrium spp.",796.27,1.4436
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","1204270101","SPECIES","DINOFLAGELLATES","Scrippsiella trochoidea",796.27,0.55996
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","1204KAREMIKI","SPECIES","DINOFLAGELLATES","Karenia mikimotoi",796.27,0.64498
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",213400,1.3807
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","14020303SG02","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 2 length >10 microns",6370.2,0.26468
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",15129,15.129
"BWQM","WN245","F23",18-JUN-2024 12:29:36,1.85,"A","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",1223100,25.452
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","04070101SPEC","SPECIES","CHRYSOPHYTES","Dictyocha speculum",524.11,0.12589
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","0702011201","SPECIES","CENTRIC DIATOM","Leptocylindrus danicus",10482,1.9116
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","0702011202","SPECIES","CENTRIC DIATOM","Leptocylindrus minimus",40881,0.71132
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",24109,1.278
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","07020901SG01","SUBGENUS","CENTRIC DIATOM","Chaetoceros sp. group 1 diam <10 microns",15723,0.32563
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","07020901SG02","SUBGENUS","CENTRIC DIATOM","Chaetoceros sp. group 2 diam 10-30 microns",3668.8,1.2445
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","0702100108","SPECIES","CENTRIC DIATOM","Dactyliosolen fragilissimus",7861.6,2.6108
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","07021002DELI","SPECIES","CENTRIC DIATOM","Guinardia delicatula",7861.6,1.7784
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",97484,0.81009
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","0703010601","SPECIES","PENNATE DIATOM","Thalassionema nitzschioides",1048.2,0.043732
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","07031001PSEUSG01","SUBGENUS","PENNATE DIATOM","Pseudo-nitzschia sp. group 1 width < 3 microns (delicatissima)",4717,0.16509
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",3144.7,0.48097
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","0703SG02","SUBORDER","PENNATE DIATOM","Pennate diatom sp. group 2 10-30 microns length",524.11,0.017186
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","1203020107","SPECIES","DINOFLAGELLATES","Dinophysis acuminata",3144.7,1.1886
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",72327,7.7621
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","12040104SG02","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 2 21-40 microns width, 21-50 microns length",2620.5,5.1923
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","1204100101","SPECIES","DINOFLAGELLATES","Heterocapsa triquetra",13627,5.1504
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","12041005SG02","SUBGENUS","DINOFLAGELLATES","Protoperidinium sp. group 2 31-75 microns width, 41-80 microns length",524.11,2.8987
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","1204140108","SPECIES","DINOFLAGELLATES","Tripos muelleri",524.11,3.9734
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","1204270101","SPECIES","DINOFLAGELLATES","Scrippsiella trochoidea",524.11,0.36857
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",191820,1.2411
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","14020303SG02","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 2 length >10 microns",9434,0.39198
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","3409SG01","SUBCLASS","HAPTOPHYTES","Coccolithophorid group 1, <10 um diameter",37736,0.67925
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",2620.5,2.6205
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","354013AGSPP","SUBORDER","CILIOPHORA_HETERO","Tintinnids (agglomerate)",1572.3,1.5723
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",905660,18.847
"BWQM","WN245","F23",18-JUN-2024 12:29:36,13.46,"C","AAAAAAAA82","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 2 length >10 microns",3144.7,0.39623
"BWQM","WN245","F13",18-JUN-2024 13:20:27,1.36,"A","0702011201","SPECIES","CENTRIC DIATOM","Leptocylindrus danicus",47480,8.6589
"BWQM","WN245","F13",18-JUN-2024 13:20:27,1.36,"A","0702011202","SPECIES","CENTRIC DIATOM","Leptocylindrus minimus",180420,3.1394
"BWQM","WN245","F13",18-JUN-2024 13:20:27,1.36,"A","0702020101CX","SPECIES","CENTRIC DIATOM","Skeletonema costatum species complex",6330.6,0.12104
"BWQM","WN245","F13",18-JUN-2024 13:20:27,1.36,"A","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",7913.3,0.41948
"BWQM","WN245","F13",18-JUN-2024 13:20:27,1.36,"A","07020901SG01","SUBGENUS","CENTRIC DIATOM","Chaetoceros sp. group 1 diam <10 microns",9495.9,0.19666
"BWQM","WN245","F13",18-JUN-2024 13:20:27,1.36,"A","07020901SG02","SUBGENUS","CENTRIC DIATOM","Chaetoceros sp. group 2 diam 10-30 microns",7913.3,2.6843
"BWQM","WN245","F13",18-JUN-2024 13:20:27,1.36,"A","07021002DELI","SPECIES","CENTRIC DIATOM","Guinardia delicatula",44314,10.024
"BWQM","WN245","F13",18-JUN-2024 13:20:27,1.36,"A","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",60141,0.49977
"BWQM","WN245","F13",18-JUN-2024 13:20:27,1.36,"A","07031001PSEUSG01","SUBGENUS","PENNATE DIATOM","Pseudo-nitzschia sp. group 1 width < 3 microns (delicatissima)",4748,0.16618
"BWQM","WN245","F13",18-JUN-2024 13:20:27,1.36,"A","1203020107","SPECIES","DINOFLAGELLATES","Dinophysis acuminata",3165.3,1.1964
"BWQM","WN245","F13",18-JUN-2024 13:20:27,1.36,"A","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",47480,5.0955
"BWQM","WN245","F13",18-JUN-2024 13:20:27,1.36,"A","1204100101","SPECIES","DINOFLAGELLATES","Heterocapsa triquetra",1582.7,0.59818
"BWQM","WN245","F13",18-JUN-2024 13:20:27,1.36,"A","12041005SG02","SUBGENUS","DINOFLAGELLATES","Protoperidinium sp. group 2 31-75 microns width, 41-80 microns length",1582.7,8.7532
"BWQM","WN245","F13",18-JUN-2024 13:20:27,1.36,"A","1204140113","SPECIES","DINOFLAGELLATES","Tripos minutum",1582.7,15.368
"BWQM","WN245","F13",18-JUN-2024 13:20:27,1.36,"A","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",183590,1.1878
"BWQM","WN245","F13",18-JUN-2024 13:20:27,1.36,"A","14020303SG02","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 2 length >10 microns",9495.9,0.39456
"BWQM","WN245","F13",18-JUN-2024 13:20:27,1.36,"A","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",6330.6,6.3306
"BWQM","WN245","F13",18-JUN-2024 13:20:27,1.36,"A","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",1221800,25.426
"BWQM","WN245","F13",18-JUN-2024 13:20:27,11.26,"C","0702011201","SPECIES","CENTRIC DIATOM","Leptocylindrus danicus",19876,3.6247
"BWQM","WN245","F13",18-JUN-2024 13:20:27,11.26,"C","0702011202","SPECIES","CENTRIC DIATOM","Leptocylindrus minimus",10559,0.18373
"BWQM","WN245","F13",18-JUN-2024 13:20:27,11.26,"C","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",4037.3,0.21402
"BWQM","WN245","F13",18-JUN-2024 13:20:27,11.26,"C","0702100108","SPECIES","CENTRIC DIATOM","Dactyliosolen fragilissimus",1863.4,0.6188
